SETTLEMENTDATE,REGION,TOTALDEMAND,RRP,PERIODTYPE
2024-12-15 18:05:00,NSW1,10375.67,295.09,TRADE
2024-12-15 18:10:00,NSW1,10368.41,291.79,TRADE
2024-12-15 18:15:00,NSW1,10417.93,287.82,TRADE
2024-12-15 18:20:00,NSW1,10419.28,290.47,TRADE
2024-12-15 18:25:00,NSW1,10421.03,299.99,TRADE
2024-12-15 18:30:00,NSW1,10389.99,299.99,TRADE
2024-12-15 18:35:00,NSW1,10368.18,299.99,TRADE
2024-12-15 18:40:00,NSW1,10311.7,299.99,TRADE
2024-12-15 18:45:00,NSW1,10319.26,299.99,TRADE
2024-12-15 18:50:00,NSW1,10333.56,299.99,TRADE
2024-12-15 18:55:00,NSW1,10326.92,299.99,TRADE
2024-12-15 19:00:00,NSW1,10254.84,299.99,TRADE
2024-12-15 19:05:00,NSW1,10221.93,299.99,TRADE
2024-12-15 19:10:00,NSW1,10213.32,299.99,TRADE
2024-12-15 19:15:00,NSW1,10225.88,299.99,TRADE
2024-12-15 19:20:00,NSW1,10181.65,299.99,TRADE
2024-12-15 19:25:00,NSW1,10138.12,299.99,TRADE
2024-12-15 19:30:00,NSW1,10101.26,299.99,TRADE
2024-12-15 19:35:00,NSW1,9917.42,298.65,TRADE
2024-12-15 19:40:00,NSW1,10012.13,299.99,TRADE
2024-12-15 19:45:00,NSW1,9945.86,290.31,TRADE
2024-12-15 19:50:00,NSW1,9952.6,284.96,TRADE
2024-12-15 19:55:00,NSW1,9882.92,284.1,TRADE
2024-12-15 20:00:00,NSW1,9882.03,257.57,TRADE
2024-12-15 20:05:00,NSW1,9888.15,266.07,TRADE
2024-12-15 20:10:00,NSW1,9809.48,258.31,TRADE
2024-12-15 20:15:00,NSW1,9789.65,244.23,TRADE
2024-12-15 20:20:00,NSW1,9729.81,235.07,TRADE
2024-12-15 20:25:00,NSW1,9604.4,227.98,TRADE
2024-12-15 20:30:00,NSW1,9563.57,203.26,TRADE
2024-12-15 20:35:00,NSW1,9473.52,218.3,TRADE
2024-12-15 20:40:00,NSW1,9465.88,205.98,TRADE
2024-12-15 20:45:00,NSW1,9377.56,172.65,TRADE
2024-12-15 20:50:00,NSW1,9279.72,169.96,TRADE
2024-12-15 20:55:00,NSW1,9288.88,159.98,TRADE
2024-12-15 21:00:00,NSW1,9258.18,157.11,TRADE
2024-12-15 21:05:00,NSW1,9124.68,156.29,TRADE
2024-12-15 21:10:00,NSW1,9203.25,183.61,TRADE
2024-12-15 21:15:00,NSW1,9032.68,189.69,TRADE
2024-12-15 21:20:00,NSW1,9096.92,191.61,TRADE
2024-12-15 21:25:00,NSW1,9015.42,194.89,TRADE
2024-12-15 21:30:00,NSW1,9037.44,176.14,TRADE
2024-12-15 21:35:00,NSW1,8971.15,179.34,TRADE
2024-12-15 21:40:00,NSW1,8933.03,176.38,TRADE
2024-12-15 21:45:00,NSW1,8767.33,165.67,TRADE
2024-12-15 21:50:00,NSW1,8751.42,149.96,TRADE
2024-12-15 21:55:00,NSW1,8773.41,149.96,TRADE
2024-12-15 22:00:00,NSW1,8690.44,149.96,TRADE
2024-12-15 22:05:00,NSW1,8619.09,149.97,TRADE
2024-12-15 22:10:00,NSW1,8578.93,147.46,TRADE
2024-12-15 22:15:00,NSW1,8516.71,149.97,TRADE
2024-12-15 22:20:00,NSW1,8454.81,149.97,TRADE
2024-12-15 22:25:00,NSW1,8400.46,149.97,TRADE
2024-12-15 22:30:00,NSW1,8350.25,152.05,TRADE
2024-12-15 22:35:00,NSW1,8203.26,149.69,TRADE
2024-12-15 22:40:00,NSW1,8194.03,140.53,TRADE
2024-12-15 22:45:00,NSW1,8223.26,149.97,TRADE
2024-12-15 22:50:00,NSW1,8135.44,104.96,TRADE
2024-12-15 22:55:00,NSW1,8094.74,112.56,TRADE
2024-12-15 23:00:00,NSW1,7974.52,91.34,TRADE
2024-12-15 23:05:00,NSW1,7963.32,96.77,TRADE
2024-12-15 23:10:00,NSW1,7978.82,100.97,TRADE
2024-12-15 23:15:00,NSW1,7952.95,112.8,TRADE
2024-12-15 23:20:00,NSW1,7911.72,108.89,TRADE
2024-12-15 23:25:00,NSW1,7839.12,104.5,TRADE
2024-12-15 23:30:00,NSW1,7868.27,104.5,TRADE
2024-12-15 23:35:00,NSW1,7787.47,116.11,TRADE
2024-12-15 23:40:00,NSW1,7675.1,104.98,TRADE
2024-12-15 23:45:00,NSW1,7668.22,100.29,TRADE
2024-12-15 23:50:00,NSW1,7687.08,105.15,TRADE
2024-12-15 23:55:00,NSW1,7640.93,99.77,TRADE
2024-12-16 00:00:00,NSW1,7567.15,85.64,TRADE
2024-12-16 00:05:00,NSW1,7568.1,105.18,TRADE
2024-12-16 00:10:00,NSW1,7559.13,104.4,TRADE
2024-12-16 00:15:00,NSW1,7539.21,104.5,TRADE
2024-12-16 00:20:00,NSW1,7461.71,104.97,TRADE
2024-12-16 00:25:00,NSW1,7338.68,117.84,TRADE
2024-12-16 00:30:00,NSW1,7268.47,85.0,TRADE
2024-12-16 00:35:00,NSW1,7268.85,110.78,TRADE
2024-12-16 00:40:00,NSW1,7204.96,116.29,TRADE
2024-12-16 00:45:00,NSW1,7136.0,91.69,TRADE
2024-12-16 00:50:00,NSW1,7231.62,149.97,TRADE
2024-12-16 00:55:00,NSW1,7216.45,93.19,TRADE
2024-12-16 01:00:00,NSW1,7213.47,77.22,TRADE
2024-12-16 01:05:00,NSW1,7140.14,87.5,TRADE
2024-12-16 01:10:00,NSW1,7187.59,87.5,TRADE
2024-12-16 01:15:00,NSW1,7190.97,149.97,TRADE
2024-12-16 01:20:00,NSW1,7155.14,87.5,TRADE
2024-12-16 01:25:00,NSW1,7027.76,85.08,TRADE
2024-12-16 01:30:00,NSW1,7053.79,87.5,TRADE
2024-12-16 01:35:00,NSW1,6976.18,76.0,TRADE
2024-12-16 01:40:00,NSW1,6994.97,149.97,TRADE
2024-12-16 01:45:00,NSW1,6954.27,87.5,TRADE
2024-12-16 01:50:00,NSW1,6922.99,90.89,TRADE
2024-12-16 01:55:00,NSW1,6925.11,90.89,TRADE
2024-12-16 02:00:00,NSW1,6936.81,84.94,TRADE
2024-12-16 02:05:00,NSW1,6925.16,87.5,TRADE
2024-12-16 02:10:00,NSW1,6967.04,105.93,TRADE
2024-12-16 02:15:00,NSW1,6892.43,96.63,TRADE
2024-12-16 02:20:00,NSW1,6855.0,98.65,TRADE
2024-12-16 02:25:00,NSW1,6863.23,96.4,TRADE
2024-12-16 02:30:00,NSW1,6872.9,96.47,TRADE
2024-12-16 02:35:00,NSW1,6916.69,106.29,TRADE
2024-12-16 02:40:00,NSW1,6907.89,106.29,TRADE
2024-12-16 02:45:00,NSW1,6853.93,105.98,TRADE
2024-12-16 02:50:00,NSW1,6885.45,112.73,TRADE
2024-12-16 02:55:00,NSW1,6892.01,133.54,TRADE
2024-12-16 03:00:00,NSW1,6892.27,106.09,TRADE
2024-12-16 03:05:00,NSW1,6878.76,115.89,TRADE
2024-12-16 03:10:00,NSW1,6860.79,87.5,TRADE
2024-12-16 03:15:00,NSW1,6826.59,87.5,TRADE
2024-12-16 03:20:00,NSW1,6862.11,96.31,TRADE
2024-12-16 03:25:00,NSW1,6859.77,105.74,TRADE
2024-12-16 03:30:00,NSW1,6934.94,106.69,TRADE
2024-12-16 03:35:00,NSW1,6846.66,86.84,TRADE
2024-12-16 03:40:00,NSW1,6942.45,96.88,TRADE
2024-12-16 03:45:00,NSW1,6921.87,87.41,TRADE
2024-12-16 03:50:00,NSW1,6932.22,96.22,TRADE
2024-12-16 03:55:00,NSW1,6955.42,133.35,TRADE
2024-12-16 04:00:00,NSW1,6918.27,133.44,TRADE
2024-12-16 04:05:00,NSW1,6959.89,106.62,TRADE
2024-12-16 04:10:00,NSW1,7013.28,149.97,TRADE
2024-12-16 04:15:00,NSW1,7123.99,108.89,TRADE
2024-12-16 04:20:00,NSW1,7132.65,115.36,TRADE
2024-12-16 04:25:00,NSW1,7188.48,134.68,TRADE
2024-12-16 04:30:00,NSW1,7132.04,106.18,TRADE
2024-12-16 04:35:00,NSW1,7126.81,108.89,TRADE
2024-12-16 04:40:00,NSW1,7234.93,149.97,TRADE
2024-12-16 04:45:00,NSW1,7255.06,108.89,TRADE
2024-12-16 04:50:00,NSW1,7306.82,106.32,TRADE
2024-12-16 04:55:00,NSW1,7340.08,127.35,TRADE
2024-12-16 05:00:00,NSW1,7383.49,149.97,TRADE
2024-12-16 05:05:00,NSW1,7375.76,149.97,TRADE
2024-12-16 05:10:00,NSW1,7470.75,198.33,TRADE
2024-12-16 05:15:00,NSW1,7546.86,135.68,TRADE
2024-12-16 05:20:00,NSW1,7633.24,177.72,TRADE
2024-12-16 05:25:00,NSW1,7588.47,149.97,TRADE
2024-12-16 05:30:00,NSW1,7652.32,136.62,TRADE
2024-12-16 05:35:00,NSW1,7706.91,149.97,TRADE
2024-12-16 05:40:00,NSW1,7694.56,88.21,TRADE
2024-12-16 05:45:00,NSW1,7739.85,98.44,TRADE
2024-12-16 05:50:00,NSW1,7752.55,68.29,TRADE
2024-12-16 05:55:00,NSW1,7766.58,52.03,TRADE
2024-12-16 06:00:00,NSW1,7779.68,76.0,TRADE
2024-12-16 06:05:00,NSW1,7759.7,75.8,TRADE
2024-12-16 06:10:00,NSW1,7835.66,71.6,TRADE
2024-12-16 06:15:00,NSW1,7900.72,76.0,TRADE
2024-12-16 06:20:00,NSW1,7953.39,51.34,TRADE
2024-12-16 06:25:00,NSW1,7947.8,41.45,TRADE
2024-12-16 06:30:00,NSW1,8002.68,57.01,TRADE
2024-12-16 06:35:00,NSW1,7983.81,57.01,TRADE
2024-12-16 06:40:00,NSW1,8068.87,79.71,TRADE
2024-12-16 06:45:00,NSW1,8075.98,76.0,TRADE
2024-12-16 06:50:00,NSW1,8122.12,57.01,TRADE
2024-12-16 06:55:00,NSW1,8141.21,76.0,TRADE
2024-12-16 07:00:00,NSW1,8062.79,52.65,TRADE
2024-12-16 07:05:00,NSW1,8136.7,80.44,TRADE
2024-12-16 07:10:00,NSW1,8336.0,104.5,TRADE
2024-12-16 07:15:00,NSW1,8352.08,81.62,TRADE
2024-12-16 07:20:00,NSW1,8344.22,80.61,TRADE
2024-12-16 07:25:00,NSW1,8226.65,74.46,TRADE
2024-12-16 07:30:00,NSW1,8252.46,76.0,TRADE
2024-12-16 07:35:00,NSW1,8172.04,76.72,TRADE
2024-12-16 07:40:00,NSW1,8159.4,112.08,TRADE
2024-12-16 07:45:00,NSW1,8127.67,108.89,TRADE
2024-12-16 07:50:00,NSW1,8109.64,110.9,TRADE
2024-12-16 07:55:00,NSW1,8034.64,105.74,TRADE
2024-12-16 08:00:00,NSW1,8027.38,108.89,TRADE
2024-12-16 08:05:00,NSW1,8008.34,149.98,TRADE
2024-12-16 08:10:00,NSW1,8035.41,181.76,TRADE
2024-12-16 08:15:00,NSW1,7911.92,148.0,TRADE
2024-12-16 08:20:00,NSW1,7931.59,146.14,TRADE
2024-12-16 08:25:00,NSW1,7875.85,81.3,TRADE
2024-12-16 08:30:00,NSW1,7827.59,93.54,TRADE
2024-12-16 08:35:00,NSW1,7868.57,148.0,TRADE
2024-12-16 08:40:00,NSW1,7794.84,55.6,TRADE
2024-12-16 08:45:00,NSW1,7761.78,78.82,TRADE
2024-12-16 08:50:00,NSW1,7655.66,146.11,TRADE
2024-12-16 08:55:00,NSW1,7571.48,77.79,TRADE
2024-12-16 09:00:00,NSW1,7604.83,78.76,TRADE
2024-12-16 09:05:00,NSW1,7638.31,72.13,TRADE
2024-12-16 09:10:00,NSW1,7697.97,80.24,TRADE
2024-12-16 09:15:00,NSW1,7764.65,81.44,TRADE
2024-12-16 09:20:00,NSW1,7694.5,84.08,TRADE
2024-12-16 09:25:00,NSW1,7618.38,80.53,TRADE
2024-12-16 09:30:00,NSW1,7512.58,63.98,TRADE
2024-12-16 09:35:00,NSW1,7626.12,74.39,TRADE
2024-12-16 09:40:00,NSW1,7569.08,74.21,TRADE
2024-12-16 09:45:00,NSW1,7496.83,81.54,TRADE
2024-12-16 09:50:00,NSW1,7431.46,81.6,TRADE
2024-12-16 09:55:00,NSW1,7472.94,81.09,TRADE
2024-12-16 10:00:00,NSW1,7488.77,105.74,TRADE
2024-12-16 10:05:00,NSW1,7449.78,83.15,TRADE
2024-12-16 10:10:00,NSW1,7576.66,83.64,TRADE
2024-12-16 10:15:00,NSW1,7476.67,76.2,TRADE
2024-12-16 10:20:00,NSW1,7450.85,75.69,TRADE
2024-12-16 10:25:00,NSW1,7629.17,98.6,TRADE
2024-12-16 10:30:00,NSW1,7566.31,75.29,TRADE
2024-12-16 10:35:00,NSW1,7625.86,89.39,TRADE
2024-12-16 10:40:00,NSW1,7596.83,56.78,TRADE
2024-12-16 10:45:00,NSW1,7643.99,78.89,TRADE
2024-12-16 10:50:00,NSW1,7714.44,92.32,TRADE
2024-12-16 10:55:00,NSW1,7628.92,80.46,TRADE
2024-12-16 11:00:00,NSW1,7746.44,72.53,TRADE
2024-12-16 11:05:00,NSW1,7676.1,72.76,TRADE
2024-12-16 11:10:00,NSW1,7671.07,72.55,TRADE
2024-12-16 11:15:00,NSW1,7691.47,73.85,TRADE
2024-12-16 11:20:00,NSW1,7776.67,148.0,TRADE
2024-12-16 11:25:00,NSW1,7766.88,101.29,TRADE
2024-12-16 11:30:00,NSW1,7766.93,61.01,TRADE
2024-12-16 11:35:00,NSW1,7825.03,77.79,TRADE
2024-12-16 11:40:00,NSW1,7903.43,91.22,TRADE
2024-12-16 11:45:00,NSW1,8000.59,105.74,TRADE
2024-12-16 11:50:00,NSW1,7887.6,55.04,TRADE
2024-12-16 11:55:00,NSW1,8043.94,93.59,TRADE
2024-12-16 12:00:00,NSW1,8084.4,57.01,TRADE
2024-12-16 12:05:00,NSW1,8170.15,93.55,TRADE
2024-12-16 12:10:00,NSW1,8207.55,86.55,TRADE
2024-12-16 12:15:00,NSW1,8161.81,82.74,TRADE
2024-12-16 12:20:00,NSW1,8148.72,105.74,TRADE
2024-12-16 12:25:00,NSW1,8241.26,152.4,TRADE
2024-12-16 12:30:00,NSW1,8287.95,151.6,TRADE
2024-12-16 12:35:00,NSW1,8289.91,-17.35,TRADE
2024-12-16 12:40:00,NSW1,8372.01,75.8,TRADE
2024-12-16 12:45:00,NSW1,8390.89,99.86,TRADE
2024-12-16 12:50:00,NSW1,8496.91,109.98,TRADE
2024-12-16 12:55:00,NSW1,8474.56,99.67,TRADE
2024-12-16 13:00:00,NSW1,8592.19,222.31,TRADE
2024-12-16 13:05:00,NSW1,8649.94,75.8,TRADE
2024-12-16 13:10:00,NSW1,8628.15,86.93,TRADE
2024-12-16 13:15:00,NSW1,8707.96,57.01,TRADE
2024-12-16 13:20:00,NSW1,8751.54,77.69,TRADE
2024-12-16 13:25:00,NSW1,8856.64,87.11,TRADE
2024-12-16 13:30:00,NSW1,8838.27,102.71,TRADE
2024-12-16 13:35:00,NSW1,8870.11,101.71,TRADE
2024-12-16 13:40:00,NSW1,8957.86,104.73,TRADE
2024-12-16 13:45:00,NSW1,8946.11,104.78,TRADE
2024-12-16 13:50:00,NSW1,9078.4,85.0,TRADE
2024-12-16 13:55:00,NSW1,9236.44,95.4,TRADE
2024-12-16 14:00:00,NSW1,9267.79,76.33,TRADE
2024-12-16 14:05:00,NSW1,9217.44,67.44,TRADE
2024-12-16 14:10:00,NSW1,9372.12,52.06,TRADE
2024-12-16 14:15:00,NSW1,9426.18,57.12,TRADE
2024-12-16 14:20:00,NSW1,9597.26,105.81,TRADE
2024-12-16 14:25:00,NSW1,9693.89,281.62,TRADE
2024-12-16 14:30:00,NSW1,9736.83,279.43,TRADE
2024-12-16 14:35:00,NSW1,9738.54,108.57,TRADE
2024-12-16 14:40:00,NSW1,9887.08,112.11,TRADE
2024-12-16 14:45:00,NSW1,9958.68,299.99,TRADE
2024-12-16 14:50:00,NSW1,10092.24,299.99,TRADE
2024-12-16 14:55:00,NSW1,10144.17,299.99,TRADE
2024-12-16 15:00:00,NSW1,10286.18,299.99,TRADE
2024-12-16 15:05:00,NSW1,10343.74,299.99,TRADE
2024-12-16 15:10:00,NSW1,10365.43,299.68,TRADE
2024-12-16 15:15:00,NSW1,10497.02,277.56,TRADE
2024-12-16 15:20:00,NSW1,10597.08,284.07,TRADE
2024-12-16 15:25:00,NSW1,10623.46,210.27,TRADE
2024-12-16 15:30:00,NSW1,10711.47,199.99,TRADE
2024-12-16 15:35:00,NSW1,10771.31,174.56,TRADE
2024-12-16 15:40:00,NSW1,10806.64,193.79,TRADE
2024-12-16 15:45:00,NSW1,10943.11,277.23,TRADE
2024-12-16 15:50:00,NSW1,11083.31,273.08,TRADE
2024-12-16 15:55:00,NSW1,11162.22,290.23,TRADE
2024-12-16 16:00:00,NSW1,11245.11,299.99,TRADE
2024-12-16 16:05:00,NSW1,11261.2,238.67,TRADE
2024-12-16 16:10:00,NSW1,11319.67,285.12,TRADE
2024-12-16 16:15:00,NSW1,11431.52,202.91,TRADE
2024-12-16 16:20:00,NSW1,11603.8,299.99,TRADE
2024-12-16 16:25:00,NSW1,11646.53,299.99,TRADE
2024-12-16 16:30:00,NSW1,11833.61,299.99,TRADE
2024-12-16 16:35:00,NSW1,11785.39,224.79,TRADE
2024-12-16 16:40:00,NSW1,11815.79,288.28,TRADE
2024-12-16 16:45:00,NSW1,11961.04,299.99,TRADE
2024-12-16 16:50:00,NSW1,12077.34,299.99,TRADE
2024-12-16 16:55:00,NSW1,12117.99,299.99,TRADE
2024-12-16 17:00:00,NSW1,12165.17,299.99,TRADE
2024-12-16 17:05:00,NSW1,12284.05,299.99,TRADE
2024-12-16 17:10:00,NSW1,12266.45,299.99,TRADE
2024-12-16 17:15:00,NSW1,12207.88,299.99,TRADE
2024-12-16 17:20:00,NSW1,12325.98,299.99,TRADE
2024-12-16 17:25:00,NSW1,12381.71,310.56,TRADE
2024-12-16 17:30:00,NSW1,12427.78,449.99,TRADE
2024-12-16 17:35:00,NSW1,12370.28,449.99,TRADE
2024-12-16 17:40:00,NSW1,12529.07,449.99,TRADE
2024-12-16 17:45:00,NSW1,12504.04,500.05,TRADE
2024-12-16 17:50:00,NSW1,12424.77,315.52,TRADE
2024-12-16 17:55:00,NSW1,12500.72,449.99,TRADE
2024-12-16 18:00:00,NSW1,12469.26,322.76,TRADE
2024-12-16 18:05:00,NSW1,12481.32,455.72,TRADE
2024-12-16 18:10:00,NSW1,12349.41,325.28,TRADE
2024-12-16 18:15:00,NSW1,12353.87,490.59,TRADE
2024-12-16 18:20:00,NSW1,12159.78,366.46,TRADE
2024-12-16 18:25:00,NSW1,12162.31,409.97,TRADE
2024-12-16 18:30:00,NSW1,12238.19,411.28,TRADE
2024-12-16 18:35:00,NSW1,12177.8,383.86,TRADE
2024-12-16 18:40:00,NSW1,12198.39,397.43,TRADE
2024-12-16 18:45:00,NSW1,12048.34,371.74,TRADE
2024-12-16 18:50:00,NSW1,12020.52,412.91,TRADE
2024-12-16 18:55:00,NSW1,11919.09,412.88,TRADE
2024-12-16 19:00:00,NSW1,11865.38,407.04,TRADE
2024-12-16 19:05:00,NSW1,11685.48,413.87,TRADE
2024-12-16 19:10:00,NSW1,11618.97,382.04,TRADE
2024-12-16 19:15:00,NSW1,11476.19,319.6,TRADE
2024-12-16 19:20:00,NSW1,11549.25,355.63,TRADE
2024-12-16 19:25:00,NSW1,11405.7,359.04,TRADE
2024-12-16 19:30:00,NSW1,11359.92,364.92,TRADE
2024-12-16 19:35:00,NSW1,11225.75,316.51,TRADE
2024-12-16 19:40:00,NSW1,11198.7,315.01,TRADE
2024-12-16 19:45:00,NSW1,11211.54,299.99,TRADE
2024-12-16 19:50:00,NSW1,11170.92,299.99,TRADE
2024-12-16 19:55:00,NSW1,11078.96,299.99,TRADE
2024-12-16 20:00:00,NSW1,11027.77,299.99,TRADE
2024-12-16 20:05:00,NSW1,10915.17,299.99,TRADE
2024-12-16 20:10:00,NSW1,10898.38,299.99,TRADE
2024-12-16 20:15:00,NSW1,10699.28,285.84,TRADE
2024-12-16 20:20:00,NSW1,10710.86,293.41,TRADE
2024-12-16 20:25:00,NSW1,10572.61,201.21,TRADE
2024-12-16 20:30:00,NSW1,10467.48,217.37,TRADE
2024-12-16 20:35:00,NSW1,10491.42,278.05,TRADE
2024-12-16 20:40:00,NSW1,10365.4,216.9,TRADE
2024-12-16 20:45:00,NSW1,10299.89,213.13,TRADE
2024-12-16 20:50:00,NSW1,10143.8,172.62,TRADE
2024-12-16 20:55:00,NSW1,10136.83,159.61,TRADE
2024-12-16 21:00:00,NSW1,10027.7,155.99,TRADE
2024-12-16 21:05:00,NSW1,10057.74,172.07,TRADE
2024-12-16 21:10:00,NSW1,9872.12,210.25,TRADE
2024-12-16 21:15:00,NSW1,9756.96,172.56,TRADE
2024-12-16 21:20:00,NSW1,9760.91,153.75,TRADE
2024-12-16 21:25:00,NSW1,9682.08,152.18,TRADE
2024-12-16 21:30:00,NSW1,9671.38,152.11,TRADE
2024-12-16 21:35:00,NSW1,9607.63,182.0,TRADE
2024-12-16 21:40:00,NSW1,9545.2,185.2,TRADE
2024-12-16 21:45:00,NSW1,9520.19,161.57,TRADE
2024-12-16 21:50:00,NSW1,9452.35,161.64,TRADE
2024-12-16 21:55:00,NSW1,9392.47,153.68,TRADE
2024-12-16 22:00:00,NSW1,9239.35,146.28,TRADE
2024-12-16 22:05:00,NSW1,9180.87,182.76,TRADE
2024-12-16 22:10:00,NSW1,9012.25,195.26,TRADE
2024-12-16 22:15:00,NSW1,9082.0,280.02,TRADE
2024-12-16 22:20:00,NSW1,9036.08,278.93,TRADE
2024-12-16 22:25:00,NSW1,8817.97,259.46,TRADE
2024-12-16 22:30:00,NSW1,8891.3,265.13,TRADE
2024-12-16 22:35:00,NSW1,8798.72,256.77,TRADE
2024-12-16 22:40:00,NSW1,8737.54,271.61,TRADE
2024-12-16 22:45:00,NSW1,8679.93,279.2,TRADE
2024-12-16 22:50:00,NSW1,8632.91,277.02,TRADE
2024-12-16 22:55:00,NSW1,8580.56,275.8,TRADE
2024-12-16 23:00:00,NSW1,8511.44,260.96,TRADE
2024-12-16 23:05:00,NSW1,8430.01,237.21,TRADE
2024-12-16 23:10:00,NSW1,8414.09,246.95,TRADE
2024-12-16 23:15:00,NSW1,8321.71,247.26,TRADE
2024-12-16 23:20:00,NSW1,8297.63,187.35,TRADE
2024-12-16 23:25:00,NSW1,8221.61,235.72,TRADE
2024-12-16 23:30:00,NSW1,8131.92,184.16,TRADE
2024-12-16 23:35:00,NSW1,8147.06,216.38,TRADE
2024-12-16 23:40:00,NSW1,8155.43,203.05,TRADE
2024-12-16 23:45:00,NSW1,8066.61,199.51,TRADE
2024-12-16 23:50:00,NSW1,8033.3,182.55,TRADE
2024-12-16 23:55:00,NSW1,7949.93,143.52,TRADE
2024-12-17 00:00:00,NSW1,7926.54,143.76,TRADE
2024-12-17 00:05:00,NSW1,7859.32,143.63,TRADE
2024-12-17 00:10:00,NSW1,7822.84,141.1,TRADE
2024-12-17 00:15:00,NSW1,7847.14,142.36,TRADE
2024-12-17 00:20:00,NSW1,7746.72,137.88,TRADE
2024-12-17 00:25:00,NSW1,7751.24,142.41,TRADE
2024-12-17 00:30:00,NSW1,7617.55,126.12,TRADE
2024-12-17 00:35:00,NSW1,7612.65,137.0,TRADE
2024-12-17 00:40:00,NSW1,7625.49,137.27,TRADE
2024-12-17 00:45:00,NSW1,7581.87,134.08,TRADE
2024-12-17 00:50:00,NSW1,7531.92,125.99,TRADE
2024-12-17 00:55:00,NSW1,7426.79,109.77,TRADE
2024-12-17 01:00:00,NSW1,7394.12,120.57,TRADE
2024-12-17 01:05:00,NSW1,7370.62,124.68,TRADE
2024-12-17 01:10:00,NSW1,7388.54,108.89,TRADE
2024-12-17 01:15:00,NSW1,7359.41,127.38,TRADE
2024-12-17 01:20:00,NSW1,7229.59,87.5,TRADE
2024-12-17 01:25:00,NSW1,7316.86,115.89,TRADE
2024-12-17 01:30:00,NSW1,7241.45,110.99,TRADE
2024-12-17 01:35:00,NSW1,7238.86,111.01,TRADE
2024-12-17 01:40:00,NSW1,7194.11,124.68,TRADE
2024-12-17 01:45:00,NSW1,7178.66,133.53,TRADE
2024-12-17 01:50:00,NSW1,7102.76,106.27,TRADE
2024-12-17 01:55:00,NSW1,7071.28,149.98,TRADE
2024-12-17 02:00:00,NSW1,7014.9,95.14,TRADE
2024-12-17 02:05:00,NSW1,7065.8,127.8,TRADE
2024-12-17 02:10:00,NSW1,7064.0,149.98,TRADE
2024-12-17 02:15:00,NSW1,7080.79,134.42,TRADE
2024-12-17 02:20:00,NSW1,7041.45,109.24,TRADE
2024-12-17 02:25:00,NSW1,7032.41,115.1,TRADE
2024-12-17 02:30:00,NSW1,7081.11,135.17,TRADE
2024-12-17 02:35:00,NSW1,7048.08,134.38,TRADE
2024-12-17 02:40:00,NSW1,7034.99,109.74,TRADE
2024-12-17 02:45:00,NSW1,6923.65,85.0,TRADE
2024-12-17 02:50:00,NSW1,6977.2,124.68,TRADE
2024-12-17 02:55:00,NSW1,6980.7,95.57,TRADE
2024-12-17 03:00:00,NSW1,6987.03,87.5,TRADE
2024-12-17 03:05:00,NSW1,6991.79,97.34,TRADE
2024-12-17 03:10:00,NSW1,7033.43,134.4,TRADE
2024-12-17 03:15:00,NSW1,7012.01,104.76,TRADE
2024-12-17 03:20:00,NSW1,6956.8,87.5,TRADE
2024-12-17 03:25:00,NSW1,7032.42,105.74,TRADE
2024-12-17 03:30:00,NSW1,6997.9,105.74,TRADE
2024-12-17 03:35:00,NSW1,7048.39,105.74,TRADE
2024-12-17 03:40:00,NSW1,7046.66,112.73,TRADE
2024-12-17 03:45:00,NSW1,7036.92,105.74,TRADE
2024-12-17 03:50:00,NSW1,6992.9,105.74,TRADE
2024-12-17 03:55:00,NSW1,7090.7,149.98,TRADE
2024-12-17 04:00:00,NSW1,7089.84,105.74,TRADE
2024-12-17 04:05:00,NSW1,7128.1,108.91,TRADE
2024-12-17 04:10:00,NSW1,7208.96,108.91,TRADE
2024-12-17 04:15:00,NSW1,7275.53,106.06,TRADE
2024-12-17 04:20:00,NSW1,7254.08,139.21,TRADE
2024-12-17 04:25:00,NSW1,7283.1,104.5,TRADE
2024-12-17 04:30:00,NSW1,7258.41,104.5,TRADE
2024-12-17 04:35:00,NSW1,7187.6,98.66,TRADE
2024-12-17 04:40:00,NSW1,7242.48,105.74,TRADE
2024-12-17 04:45:00,NSW1,7292.45,105.74,TRADE
2024-12-17 04:50:00,NSW1,7362.69,108.91,TRADE
2024-12-17 04:55:00,NSW1,7322.77,95.19,TRADE
2024-12-17 05:00:00,NSW1,7388.21,104.5,TRADE
2024-12-17 05:05:00,NSW1,7444.14,101.55,TRADE
2024-12-17 05:10:00,NSW1,7547.97,172.76,TRADE
2024-12-17 05:15:00,NSW1,7580.89,149.98,TRADE
2024-12-17 05:20:00,NSW1,7616.33,149.98,TRADE
2024-12-17 05:25:00,NSW1,7555.6,126.53,TRADE
2024-12-17 05:30:00,NSW1,7642.82,138.38,TRADE
2024-12-17 05:35:00,NSW1,7710.28,196.72,TRADE
2024-12-17 05:40:00,NSW1,7783.44,220.0,TRADE
2024-12-17 05:45:00,NSW1,7724.99,220.0,TRADE
2024-12-17 05:50:00,NSW1,7786.15,254.89,TRADE
2024-12-17 05:55:00,NSW1,7796.95,175.29,TRADE
2024-12-17 06:00:00,NSW1,7791.33,153.92,TRADE
2024-12-17 06:05:00,NSW1,7743.37,125.26,TRADE
2024-12-17 06:10:00,NSW1,7873.81,149.98,TRADE
2024-12-17 06:15:00,NSW1,7850.47,124.38,TRADE
2024-12-17 06:20:00,NSW1,7931.93,106.2,TRADE
